Total Nacional;Provincias;Edad simple;Sexo;Periodo;Total
Total Nacional;08 Barcelona;47 años;Hombres;1 de enero de 2023;51.562
Total Nacional;08 Barcelona;47 años;Mujeres;1 de enero de 2023;50.244
Total Nacional;08 Barcelona;48 años;Hombres;1 de enero de 2023;50.897
Total Nacional;08 Barcelona;48 años;Mujeres;1 de enero de 2023;49.338
Total Nacional;08 Barcelona;49 años;Hombres;1 de enero de 2023;48.771
Total Nacional;08 Barcelona;49 años;Mujeres;1 de enero de 2023;47.907
Total Nacional;08 Barcelona;50 años;Hombres;1 de enero de 2023;47.664
Total Nacional;08 Barcelona;50 años;Mujeres;1 de enero de 2023;47.109
Total Nacional;08 Barcelona;51 años;Hombres;1 de enero de 2023;46.376
Total Nacional;08 Barcelona;51 años;Mujeres;1 de enero de 2023;45.606
Total Nacional;08 Barcelona;52 años;Hombres;1 de enero de 2023;45.175
Total Nacional;08 Barcelona;52 años;Mujeres;1 de enero de 2023;44.925
Total Nacional;08 Barcelona;53 años;Hombres;1 de enero de 2023;43.228
Total Nacional;08 Barcelona;53 años;Mujeres;1 de enero de 2023;43.195
Total Nacional;08 Barcelona;54 años;Hombres;1 de enero de 2023;42.366
Total Nacional;08 Barcelona;54 años;Mujeres;1 de enero de 2023;42.568
Total Nacional;08 Barcelona;55 años;Hombres;1 de enero de 2023;42.068
Total Nacional;08 Barcelona;55 años;Mujeres;1 de enero de 2023;42.715
Total Nacional;08 Barcelona;56 años;Hombres;1 de enero de 2023;40.762
Total Nacional;08 Barcelona;56 años;Mujeres;1 de enero de 2023;41.525
Total Nacional;08 Barcelona;57 años;Hombres;1 de enero de 2023;39.591
Total Nacional;08 Barcelona;57 años;Mujeres;1 de enero de 2023;41.100
Total Nacional;08 Barcelona;58 años;Hombres;1 de enero de 2023;39.633
Total Nacional;08 Barcelona;58 años;Mujeres;1 de enero de 2023;40.940
Total Nacional;08 Barcelona;59 años;Hombres;1 de enero de 2023;36.187
Total Nacional;08 Barcelona;59 años;Mujeres;1 de enero de 2023;38.802
Total Nacional;08 Barcelona;60 años;Hombres;1 de enero de 2023;34.952
Total Nacional;08 Barcelona;60 años;Mujeres;1 de enero de 2023;37.400
Total Nacional;08 Barcelona;61 años;Hombres;1 de enero de 2023;33.148
Total Nacional;08 Barcelona;61 años;Mujeres;1 de enero de 2023;36.570
Total Nacional;08 Barcelona;62 años;Hombres;1 de enero de 2023;33.146
Total Nacional;08 Barcelona;62 años;Mujeres;1 de enero de 2023;36.576
Total Nacional;08 Barcelona;63 años;Hombres;1 de enero de 2023;31.910
Total Nacional;08 Barcelona;63 años;Mujeres;1 de enero de 2023;36.143
Total Nacional;08 Barcelona;64 años;Hombres;1 de enero de 2023;31.503
Total Nacional;08 Barcelona;64 años;Mujeres;1 de enero de 2023;35.577
Total Nacional;08 Barcelona;65 años;Hombres;1 de enero de 2023;30.108
Total Nacional;08 Barcelona;65 años;Mujeres;1 de enero de 2023;34.589
Total Nacional;08 Barcelona;66 años;Hombres;1 de enero de 2023;28.209
Total Nacional;08 Barcelona;66 años;Mujeres;1 de enero de 2023;32.334
Total Nacional;08 Barcelona;67 años;Hombres;1 de enero de 2023;26.906
Total Nacional;08 Barcelona;67 años;Mujeres;1 de enero de 2023;31.499
Total Nacional;08 Barcelona;68 años;Hombres;1 de enero de 2023;25.936
Total Nacional;08 Barcelona;68 años;Mujeres;1 de enero de 2023;30.614
Total Nacional;08 Barcelona;69 años;Hombres;1 de enero de 2023;25.532
Total Nacional;08 Barcelona;69 años;Mujeres;1 de enero de 2023;30.472
Total Nacional;08 Barcelona;70 años;Hombres;1 de enero de 2023;25.117
Total Nacional;08 Barcelona;70 años;Mujeres;1 de enero de 2023;30.307
Total Nacional;08 Barcelona;71 años;Hombres;1 de enero de 2023;23.483
Total Nacional;08 Barcelona;71 años;Mujeres;1 de enero de 2023;28.524
Total Nacional;08 Barcelona;72 años;Hombres;1 de enero de 2023;22.323
Total Nacional;08 Barcelona;72 años;Mujeres;1 de enero de 2023;27.595
Total Nacional;08 Barcelona;73 años;Hombres;1 de enero de 2023;23.436
Total Nacional;08 Barcelona;73 años;Mujeres;1 de enero de 2023;28.949
Total Nacional;08 Barcelona;74 años;Hombres;1 de enero de 2023;23.916
Total Nacional;08 Barcelona;74 años;Mujeres;1 de enero de 2023;30.632
Total Nacional;08 Barcelona;75 años;Hombres;1 de enero de 2023;21.714
Total Nacional;08 Barcelona;75 años;Mujeres;1 de enero de 2023;27.381
Total Nacional;08 Barcelona;76 años;Hombres;1 de enero de 2023;19.681
Total Nacional;08 Barcelona;76 años;Mujeres;1 de enero de 2023;25.630
Total Nacional;08 Barcelona;77 años;Hombres;1 de enero de 2023;20.548
Total Nacional;08 Barcelona;77 años;Mujeres;1 de enero de 2023;27.026
Total Nacional;08 Barcelona;78 años;Hombres;1 de enero de 2023;18.520
Total Nacional;08 Barcelona;78 años;Mujeres;1 de enero de 2023;25.094
Total Nacional;08 Barcelona;79 años;Hombres;1 de enero de 2023;17.440
Total Nacional;08 Barcelona;79 años;Mujeres;1 de enero de 2023;23.935
Total Nacional;08 Barcelona;80 años;Hombres;1 de enero de 2023;14.435
Total Nacional;08 Barcelona;80 años;Mujeres;1 de enero de 2023;19.577
Total Nacional;08 Barcelona;81 años;Hombres;1 de enero de 2023;12.864
Total Nacional;08 Barcelona;81 años;Mujeres;1 de enero de 2023;18.158
Total Nacional;08 Barcelona;82 años;Hombres;1 de enero de 2023;15.537
Total Nacional;08 Barcelona;82 años;Mujeres;1 de enero de 2023;21.857
Total Nacional;08 Barcelona;83 años;Hombres;1 de enero de 2023;8.290
Total Nacional;08 Barcelona;83 años;Mujeres;1 de enero de 2023;12.446
Total Nacional;08 Barcelona;84 años;Hombres;1 de enero de 2023;9.304
Total Nacional;08 Barcelona;84 años;Mujeres;1 de enero de 2023;14.365
Total Nacional;08 Barcelona;85 años;Hombres;1 de enero de 2023;10.333
Total Nacional;08 Barcelona;85 años;Mujeres;1 de enero de 2023;16.676
Total Nacional;08 Barcelona;86 años;Hombres;1 de enero de 2023;9.573
Total Nacional;08 Barcelona;86 años;Mujeres;1 de enero de 2023;16.888
Total Nacional;08 Barcelona;87 años;Hombres;1 de enero de 2023;8.522
Total Nacional;08 Barcelona;87 años;Mujeres;1 de enero de 2023;14.949
Total Nacional;08 Barcelona;88 años;Hombres;1 de enero de 2023;7.198
Total Nacional;08 Barcelona;88 años;Mujeres;1 de enero de 2023;13.445
Total Nacional;08 Barcelona;89 años;Hombres;1 de enero de 2023;6.223
Total Nacional;08 Barcelona;89 años;Mujeres;1 de enero de 2023;12.546
Total Nacional;08 Barcelona;90 años;Hombres;1 de enero de 2023;5.271
Total Nacional;08 Barcelona;90 años;Mujeres;1 de enero de 2023;11.099
Total Nacional;08 Barcelona;91 años;Hombres;1 de enero de 2023;4.091
Total Nacional;08 Barcelona;91 años;Mujeres;1 de enero de 2023;9.363
Total Nacional;08 Barcelona;92 años;Hombres;1 de enero de 2023;3.253
Total Nacional;08 Barcelona;92 años;Mujeres;1 de enero de 2023;8.122
Total Nacional;08 Barcelona;93 años;Hombres;1 de enero de 2023;2.347
Total Nacional;08 Barcelona;93 años;Mujeres;1 de enero de 2023;6.115
Total Nacional;08 Barcelona;94 años;Hombres;1 de enero de 2023;1.776
Total Nacional;08 Barcelona;94 años;Mujeres;1 de enero de 2023;4.982
Total Nacional;08 Barcelona;95 años;Hombres;1 de enero de 2023;1.216
Total Nacional;08 Barcelona;95 años;Mujeres;1 de enero de 2023;3.782
Total Nacional;08 Barcelona;96 años;Hombres;1 de enero de 2023;846
Total Nacional;08 Barcelona;96 años;Mujeres;1 de enero de 2023;2.958
Total Nacional;08 Barcelona;97 años;Hombres;1 de enero de 2023;572
Total Nacional;08 Barcelona;97 años;Mujeres;1 de enero de 2023;2.172
Total Nacional;08 Barcelona;98 años;Hombres;1 de enero de 2023;384
Total Nacional;08 Barcelona;98 años;Mujeres;1 de enero de 2023;1.495
Total Nacional;08 Barcelona;99 años;Hombres;1 de enero de 2023;255
Total Nacional;08 Barcelona;99 años;Mujeres;1 de enero de 2023;1.011
Total Nacional;08 Barcelona;100 y más años;Hombres;1 de enero de 2023;269
Total Nacional;08 Barcelona;100 y más años;Mujeres;1 de enero de 2023;1.538
Total Nacional;48 Bizkaia;0 años;Hombres;1 de enero de 2023;3.469
Total Nacional;48 Bizkaia;0 años;Mujeres;1 de enero de 2023;3.359
Total Nacional;48 Bizkaia;1 año;Hombres;1 de enero de 2023;3.704
Total Nacional;48 Bizkaia;1 año;Mujeres;1 de enero de 2023;3.376
Total Nacional;48 Bizkaia;2 años;Hombres;1 de enero de 2023;3.842
Total Nacional;48 Bizkaia;2 años;Mujeres;1 de enero de 2023;3.575
Total Nacional;48 Bizkaia;3 años;Hombres;1 de enero de 2023;4.077
Total Nacional;48 Bizkaia;3 años;Mujeres;1 de enero de 2023;3.745
Total Nacional;48 Bizkaia;4 años;Hombres;1 de enero de 2023;4.183
Total Nacional;48 Bizkaia;4 años;Mujeres;1 de enero de 2023;4.021
Total Nacional;48 Bizkaia;5 años;Hombres;1 de enero de 2023;4.567
Total Nacional;48 Bizkaia;5 años;Mujeres;1 de enero de 2023;4.279
Total Nacional;48 Bizkaia;6 años;Hombres;1 de enero de 2023;4.887
Total Nacional;48 Bizkaia;6 años;Mujeres;1 de enero de 2023;4.643
Total Nacional;48 Bizkaia;7 años;Hombres;1 de enero de 2023;5.155
Total Nacional;48 Bizkaia;7 años;Mujeres;1 de enero de 2023;4.681
Total Nacional;48 Bizkaia;8 años;Hombres;1 de enero de 2023;5.255
Total Nacional;48 Bizkaia;8 años;Mujeres;1 de enero de 2023;5.056
Total Nacional;48 Bizkaia;9 años;Hombres;1 de enero de 2023;5.200
Total Nacional;48 Bizkaia;9 años;Mujeres;1 de enero de 2023;4.971
Total Nacional;48 Bizkaia;10 años;Hombres;1 de enero de 2023;5.517
Total Nacional;48 Bizkaia;10 años;Mujeres;1 de enero de 2023;5.209
Total Nacional;48 Bizkaia;11 años;Hombres;1 de enero de 2023;5.554
Total Nacional;48 Bizkaia;11 años;Mujeres;1 de enero de 2023;5.476
Total Nacional;48 Bizkaia;12 años;Hombres;1 de enero de 2023;5.617
Total Nacional;48 Bizkaia;12 años;Mujeres;1 de enero de 2023;5.425
Total Nacional;48 Bizkaia;13 años;Hombres;1 de enero de 2023;5.681
Total Nacional;48 Bizkaia;13 años;Mujeres;1 de enero de 2023;5.280
Total Nacional;48 Bizkaia;14 años;Hombres;1 de enero de 2023;5.886
Total Nacional;48 Bizkaia;14 años;Mujeres;1 de enero de 2023;5.584
Total Nacional;48 Bizkaia;15 años;Hombres;1 de enero de 2023;5.792
Total Nacional;48 Bizkaia;15 años;Mujeres;1 de enero de 2023;5.258
Total Nacional;48 Bizkaia;16 años;Hombres;1 de enero de 2023;5.617
Total Nacional;48 Bizkaia;16 años;Mujeres;1 de enero de 2023;5.276
Total Nacional;48 Bizkaia;17 años;Hombres;1 de enero de 2023;5.765
Total Nacional;48 Bizkaia;17 años;Mujeres;1 de enero de 2023;5.384
Total Nacional;48 Bizkaia;18 años;Hombres;1 de enero de 2023;5.841
Total Nacional;48 Bizkaia;18 años;Mujeres;1 de enero de 2023;5.421
Total Nacional;48 Bizkaia;19 años;Hombres;1 de enero de 2023;5.863
Total Nacional;48 Bizkaia;19 años;Mujeres;1 de enero de 2023;5.479
Total Nacional;48 Bizkaia;20 años;Hombres;1 de enero de 2023;5.735
Total Nacional;48 Bizkaia;20 años;Mujeres;1 de enero de 2023;5.308
Total Nacional;48 Bizkaia;21 años;Hombres;1 de enero de 2023;5.780
Total Nacional;48 Bizkaia;21 años;Mujeres;1 de enero de 2023;5.139
Total Nacional;48 Bizkaia;22 años;Hombres;1 de enero de 2023;5.742
Total Nacional;48 Bizkaia;22 años;Mujeres;1 de enero de 2023;5.262
Total Nacional;48 Bizkaia;23 años;Hombres;1 de enero de 2023;5.546
Total Nacional;48 Bizkaia;23 años;Mujeres;1 de enero de 2023;5.262
Total Nacional;48 Bizkaia;24 años;Hombres;1 de enero de 2023;5.441
Total Nacional;48 Bizkaia;24 años;Mujeres;1 de enero de 2023;5.003
Total Nacional;48 Bizkaia;25 años;Hombres;1 de enero de 2023;5.494
Total Nacional;48 Bizkaia;25 años;Mujeres;1 de enero de 2023;5.331
Total Nacional;48 Bizkaia;26 años;Hombres;1 de enero de 2023;5.476
Total Nacional;48 Bizkaia;26 años;Mujeres;1 de enero de 2023;5.398
Total Nacional;48 Bizkaia;27 años;Hombres;1 de enero de 2023;5.377
Total Nacional;48 Bizkaia;27 años;Mujeres;1 de enero de 2023;5.272
Total Nacional;48 Bizkaia;28 años;Hombres;1 de enero de 2023;5.426
Total Nacional;48 Bizkaia;28 años;Mujeres;1 de enero de 2023;5.295
Total Nacional;48 Bizkaia;29 años;Hombres;1 de enero de 2023;5.565
Total Nacional;48 Bizkaia;29 años;Mujeres;1 de enero de 2023;5.428
Total Nacional;48 Bizkaia;30 años;Hombres;1 de enero de 2023;5.711
Total Nacional;48 Bizkaia;30 años;Mujeres;1 de enero de 2023;5.547
Total Nacional;48 Bizkaia;31 años;Hombres;1 de enero de 2023;5.569
Total Nacional;48 Bizkaia;31 años;Mujeres;1 de enero de 2023;5.487
Total Nacional;48 Bizkaia;32 años;Hombres;1 de enero de 2023;5.738
Total Nacional;48 Bizkaia;32 años;Mujeres;1 de enero de 2023;5.504
Total Nacional;48 Bizkaia;33 años;Hombres;1 de enero de 2023;5.716
Total Nacional;48 Bizkaia;33 años;Mujeres;1 de enero de 2023;5.803
Total Nacional;48 Bizkaia;34 años;Hombres;1 de enero de 2023;5.965
Total Nacional;48 Bizkaia;34 años;Mujeres;1 de enero de 2023;6.084
Total Nacional;48 Bizkaia;35 años;Hombres;1 de enero de 2023;6.103
Total Nacional;48 Bizkaia;35 años;Mujeres;1 de enero de 2023;6.224
Total Nacional;48 Bizkaia;36 años;Hombres;1 de enero de 2023;6.492
Total Nacional;48 Bizkaia;36 años;Mujeres;1 de enero de 2023;6.348
Total Nacional;48 Bizkaia;37 años;Hombres;1 de enero de 2023;6.655
Total Nacional;48 Bizkaia;37 años;Mujeres;1 de enero de 2023;6.624
Total Nacional;48 Bizkaia;38 años;Hombres;1 de enero de 2023;6.885
Total Nacional;48 Bizkaia;38 años;Mujeres;1 de enero de 2023;6.853
Total Nacional;48 Bizkaia;39 años;Hombres;1 de enero de 2023;7.278
Total Nacional;48 Bizkaia;39 años;Mujeres;1 de enero de 2023;7.182
Total Nacional;48 Bizkaia;40 años;Hombres;1 de enero de 2023;7.592
Total Nacional;48 Bizkaia;40 años;Mujeres;1 de enero de 2023;7.522
Total Nacional;48 Bizkaia;41 años;Hombres;1 de enero de 2023;8.027
Total Nacional;48 Bizkaia;41 años;Mujeres;1 de enero de 2023;8.035
Total Nacional;48 Bizkaia;42 años;Hombres;1 de enero de 2023;8.518
Total Nacional;48 Bizkaia;42 años;Mujeres;1 de enero de 2023;8.245
Total Nacional;48 Bizkaia;43 años;Hombres;1 de enero de 2023;8.755
Total Nacional;48 Bizkaia;43 años;Mujeres;1 de enero de 2023;8.645
Total Nacional;48 Bizkaia;44 años;Hombres;1 de enero de 2023;9.354
Total Nacional;48 Bizkaia;44 años;Mujeres;1 de enero de 2023;9.345
Total Nacional;48 Bizkaia;45 años;Hombres;1 de enero de 2023;9.652
Total Nacional;48 Bizkaia;45 años;Mujeres;1 de enero de 2023;9.353
Total Nacional;48 Bizkaia;46 años;Hombres;1 de enero de 2023;9.741
Total Nacional;48 Bizkaia;46 años;Mujeres;1 de enero de 2023;9.885
Total Nacional;48 Bizkaia;47 años;Hombres;1 de enero de 2023;9.702
Total Nacional;48 Bizkaia;47 años;Mujeres;1 de enero de 2023;9.809
Total Nacional;48 Bizkaia;48 años;Hombres;1 de enero de 2023;9.558
Total Nacional;48 Bizkaia;48 años;Mujeres;1 de enero de 2023;9.594
Total Nacional;48 Bizkaia;49 años;Hombres;1 de enero de 2023;9.436
Total Nacional;48 Bizkaia;49 años;Mujeres;1 de enero de 2023;9.314
Total Nacional;48 Bizkaia;50 años;Hombres;1 de enero de 2023;9.526
Total Nacional;48 Bizkaia;50 años;Mujeres;1 de enero de 2023;9.416
Total Nacional;48 Bizkaia;51 años;Hombres;1 de enero de 2023;9.396
Total Nacional;48 Bizkaia;51 años;Mujeres;1 de enero de 2023;9.433
Total Nacional;48 Bizkaia;52 años;Hombres;1 de enero de 2023;9.149
Total Nacional;48 Bizkaia;52 años;Mujeres;1 de enero de 2023;9.177
Total Nacional;48 Bizkaia;53 años;Hombres;1 de enero de 2023;9.068
Total Nacional;48 Bizkaia;53 años;Mujeres;1 de enero de 2023;9.063
Total Nacional;48 Bizkaia;54 años;Hombres;1 de enero de 2023;8.818
Total Nacional;48 Bizkaia;54 años;Mujeres;1 de enero de 2023;9.074
Total Nacional;48 Bizkaia;55 años;Hombres;1 de enero de 2023;9.051
Total Nacional;48 Bizkaia;55 años;Mujeres;1 de enero de 2023;9.160
Total Nacional;48 Bizkaia;56 años;Hombres;1 de enero de 2023;8.799
Total Nacional;48 Bizkaia;56 años;Mujeres;1 de enero de 2023;9.220
Total Nacional;48 Bizkaia;57 años;Hombres;1 de enero de 2023;8.918
Total Nacional;48 Bizkaia;57 años;Mujeres;1 de enero de 2023;9.374
Total Nacional;48 Bizkaia;58 años;Hombres;1 de enero de 2023;9.116
Total Nacional;48 Bizkaia;58 años;Mujeres;1 de enero de 2023;9.479
Total Nacional;48 Bizkaia;59 años;Hombres;1 de enero de 2023;8.591
Total Nacional;48 Bizkaia;59 años;Mujeres;1 de enero de 2023;9.312
Total Nacional;48 Bizkaia;60 años;Hombres;1 de enero de 2023;8.424
Total Nacional;48 Bizkaia;60 años;Mujeres;1 de enero de 2023;8.950
Total Nacional;48 Bizkaia;61 años;Hombres;1 de enero de 2023;8.038
Total Nacional;48 Bizkaia;61 años;Mujeres;1 de enero de 2023;8.892
Total Nacional;48 Bizkaia;62 años;Hombres;1 de enero de 2023;8.191
Total Nacional;48 Bizkaia;62 años;Mujeres;1 de enero de 2023;8.924
Total Nacional;48 Bizkaia;63 años;Hombres;1 de enero de 2023;8.230
Total Nacional;48 Bizkaia;63 años;Mujeres;1 de enero de 2023;8.961
Total Nacional;48 Bizkaia;64 años;Hombres;1 de enero de 2023;7.760
Total Nacional;48 Bizkaia;64 años;Mujeres;1 de enero de 2023;8.606
Total Nacional;48 Bizkaia;65 años;Hombres;1 de enero de 2023;7.762
Total Nacional;48 Bizkaia;65 años;Mujeres;1 de enero de 2023;8.520
Total Nacional;48 Bizkaia;66 años;Hombres;1 de enero de 2023;7.050
Total Nacional;48 Bizkaia;66 años;Mujeres;1 de enero de 2023;7.980
Total Nacional;48 Bizkaia;67 años;Hombres;1 de enero de 2023;6.779
Total Nacional;48 Bizkaia;67 años;Mujeres;1 de enero de 2023;7.697
Total Nacional;48 Bizkaia;68 años;Hombres;1 de enero de 2023;6.393
Total Nacional;48 Bizkaia;68 años;Mujeres;1 de enero de 2023;7.241
Total Nacional;48 Bizkaia;69 años;Hombres;1 de enero de 2023;6.256
Total Nacional;48 Bizkaia;69 años;Mujeres;1 de enero de 2023;7.238
Total Nacional;48 Bizkaia;70 años;Hombres;1 de enero de 2023;6.163
Total Nacional;48 Bizkaia;70 años;Mujeres;1 de enero de 2023;7.131
Total Nacional;48 Bizkaia;71 años;Hombres;1 de enero de 2023;5.634
Total Nacional;48 Bizkaia;71 años;Mujeres;1 de enero de 2023;6.537
Total Nacional;48 Bizkaia;72 años;Hombres;1 de enero de 2023;5.597
Total Nacional;48 Bizkaia;72 años;Mujeres;1 de enero de 2023;6.887
Total Nacional;48 Bizkaia;73 años;Hombres;1 de enero de 2023;5.775
Total Nacional;48 Bizkaia;73 años;Mujeres;1 de enero de 2023;6.807
Total Nacional;48 Bizkaia;74 años;Hombres;1 de enero de 2023;5.698
Total Nacional;48 Bizkaia;74 años;Mujeres;1 de enero de 2023;6.996
Total Nacional;48 Bizkaia;75 años;Hombres;1 de enero de 2023;5.134
Total Nacional;48 Bizkaia;75 años;Mujeres;1 de enero de 2023;6.349
Total Nacional;48 Bizkaia;76 años;Hombres;1 de enero de 2023;4.928
Total Nacional;48 Bizkaia;76 años;Mujeres;1 de enero de 2023;6.245
Total Nacional;48 Bizkaia;77 años;Hombres;1 de enero de 2023;4.635
Total Nacional;48 Bizkaia;77 años;Mujeres;1 de enero de 2023;6.458
Total Nacional;48 Bizkaia;78 años;Hombres;1 de enero de 2023;4.479
Total Nacional;48 Bizkaia;78 años;Mujeres;1 de enero de 2023;6.028
Total Nacional;48 Bizkaia;79 años;Hombres;1 de enero de 2023;4.148
Total Nacional;48 Bizkaia;79 años;Mujeres;1 de enero de 2023;5.757
Total Nacional;48 Bizkaia;80 años;Hombres;1 de enero de 2023;3.481
Total Nacional;48 Bizkaia;80 años;Mujeres;1 de enero de 2023;4.757
Total Nacional;48 Bizkaia;81 años;Hombres;1 de enero de 2023;3.150
Total Nacional;48 Bizkaia;81 años;Mujeres;1 de enero de 2023;4.577
Total Nacional;48 Bizkaia;82 años;Hombres;1 de enero de 2023;3.292
Total Nacional;48 Bizkaia;82 años;Mujeres;1 de enero de 2023;4.838
Total Nacional;48 Bizkaia;83 años;Hombres;1 de enero de 2023;2.192
Total Nacional;48 Bizkaia;83 años;Mujeres;1 de enero de 2023;3.564
Total Nacional;48 Bizkaia;84 años;Hombres;1 de enero de 2023;2.274
Total Nacional;48 Bizkaia;84 años;Mujeres;1 de enero de 2023;3.830
Total Nacional;48 Bizkaia;85 años;Hombres;1 de enero de 2023;2.350
Total Nacional;48 Bizkaia;85 años;Mujeres;1 de enero de 2023;4.013
Total Nacional;48 Bizkaia;86 años;Hombres;1 de enero de 2023;2.330
Total Nacional;48 Bizkaia;86 años;Mujeres;1 de enero de 2023;4.496
Total Nacional;48 Bizkaia;87 años;Hombres;1 de enero de 2023;2.216
Total Nacional;48 Bizkaia;87 años;Mujeres;1 de enero de 2023;3.860
Total Nacional;48 Bizkaia;88 años;Hombres;1 de enero de 2023;1.978
Total Nacional;48 Bizkaia;88 años;Mujeres;1 de enero de 2023;3.794
Total Nacional;48 Bizkaia;89 años;Hombres;1 de enero de 2023;1.660
Total Nacional;48 Bizkaia;89 años;Mujeres;1 de enero de 2023;3.468
Total Nacional;48 Bizkaia;90 años;Hombres;1 de enero de 2023;1.362
Total Nacional;48 Bizkaia;90 años;Mujeres;1 de enero de 2023;3.172
Total Nacional;48 Bizkaia;91 años;Hombres;1 de enero de 2023;1.033
Total Nacional;48 Bizkaia;91 años;Mujeres;1 de enero de 2023;2.556
Total Nacional;48 Bizkaia;92 años;Hombres;1 de enero de 2023;860
Total Nacional;48 Bizkaia;92 años;Mujeres;1 de enero de 2023;2.186
Total Nacional;48 Bizkaia;93 años;Hombres;1 de enero de 2023;615
Total Nacional;48 Bizkaia;93 años;Mujeres;1 de enero de 2023;1.705
Total Nacional;48 Bizkaia;94 años;Hombres;1 de enero de 2023;489
Total Nacional;48 Bizkaia;94 años;Mujeres;1 de enero de 2023;1.317
Total Nacional;48 Bizkaia;95 años;Hombres;1 de enero de 2023;315
Total Nacional;48 Bizkaia;95 años;Mujeres;1 de enero de 2023;1.056
Total Nacional;48 Bizkaia;96 años;Hombres;1 de enero de 2023;209
Total Nacional;48 Bizkaia;96 años;Mujeres;1 de enero de 2023;761
Total Nacional;48 Bizkaia;97 años;Hombres;1 de enero de 2023;150
Total Nacional;48 Bizkaia;97 años;Mujeres;1 de enero de 2023;604
Total Nacional;48 Bizkaia;98 años;Hombres;1 de enero de 2023;69
Total Nacional;48 Bizkaia;98 años;Mujeres;1 de enero de 2023;383
Total Nacional;48 Bizkaia;99 años;Hombres;1 de enero de 2023;55
Total Nacional;48 Bizkaia;99 años;Mujeres;1 de enero de 2023;292
Total Nacional;48 Bizkaia;100 y más años;Hombres;1 de enero de 2023;59
Total Nacional;48 Bizkaia;100 y más años;Mujeres;1 de enero de 2023;396
Total Nacional;09 Burgos;0 años;Hombres;1 de enero de 2023;1.049
Total Nacional;09 Burgos;0 años;Mujeres;1 de enero de 2023;1.069
Total Nacional;09 Burgos;1 año;Hombres;1 de enero de 2023;1.114
Total Nacional;09 Burgos;1 año;Mujeres;1 de enero de 2023;1.023
Total Nacional;09 Burgos;2 años;Hombres;1 de enero de 2023;1.145
Total Nacional;09 Burgos;2 años;Mujeres;1 de enero de 2023;1.075
Total Nacional;09 Burgos;3 años;Hombres;1 de enero de 2023;1.309
Total Nacional;09 Burgos;3 años;Mujeres;1 de enero de 2023;1.252
Total Nacional;09 Burgos;4 años;Hombres;1 de enero de 2023;1.316
Total Nacional;09 Burgos;4 años;Mujeres;1 de enero de 2023;1.228
Total Nacional;09 Burgos;5 años;Hombres;1 de enero de 2023;1.362
Total Nacional;09 Burgos;5 años;Mujeres;1 de enero de 2023;1.291
Total Nacional;09 Burgos;6 años;Hombres;1 de enero de 2023;1.518
Total Nacional;09 Burgos;6 años;Mujeres;1 de enero de 2023;1.376
Total Nacional;09 Burgos;7 años;Hombres;1 de enero de 2023;1.534
Total Nacional;09 Burgos;7 años;Mujeres;1 de enero de 2023;1.508
Total Nacional;09 Burgos;8 años;Hombres;1 de enero de 2023;1.565
Total Nacional;09 Burgos;8 años;Mujeres;1 de enero de 2023;1.487
Total Nacional;09 Burgos;9 años;Hombres;1 de enero de 2023;1.665
Total Nacional;09 Burgos;9 años;Mujeres;1 de enero de 2023;1.555
Total Nacional;09 Burgos;10 años;Hombres;1 de enero de 2023;1.685
Total Nacional;09 Burgos;10 años;Mujeres;1 de enero de 2023;1.594
Total Nacional;09 Burgos;11 años;Hombres;1 de enero de 2023;1.748
Total Nacional;09 Burgos;11 años;Mujeres;1 de enero de 2023;1.636
Total Nacional;09 Burgos;12 años;Hombres;1 de enero de 2023;1.797
Total Nacional;09 Burgos;12 años;Mujeres;1 de enero de 2023;1.643
Total Nacional;09 Burgos;13 años;Hombres;1 de enero de 2023;1.755
Total Nacional;09 Burgos;13 años;Mujeres;1 de enero de 2023;1.665
Total Nacional;09 Burgos;14 años;Hombres;1 de enero de 2023;1.877
Total Nacional;09 Burgos;14 años;Mujeres;1 de enero de 2023;1.825
Total Nacional;09 Burgos;15 años;Hombres;1 de enero de 2023;1.769
Total Nacional;09 Burgos;15 años;Mujeres;1 de enero de 2023;1.654
Total Nacional;09 Burgos;16 años;Hombres;1 de enero de 2023;1.710
Total Nacional;09 Burgos;16 años;Mujeres;1 de enero de 2023;1.622
Total Nacional;09 Burgos;17 años;Hombres;1 de enero de 2023;1.738
Total Nacional;09 Burgos;17 años;Mujeres;1 de enero de 2023;1.628
Total Nacional;09 Burgos;18 años;Hombres;1 de enero de 2023;1.723
Total Nacional;09 Burgos;18 años;Mujeres;1 de enero de 2023;1.623
Total Nacional;09 Burgos;19 años;Hombres;1 de enero de 2023;1.664
Total Nacional;09 Burgos;19 años;Mujeres;1 de enero de 2023;1.592
Total Nacional;09 Burgos;20 años;Hombres;1 de enero de 2023;1.804
Total Nacional;09 Burgos;20 años;Mujeres;1 de enero de 2023;1.562
Total Nacional;09 Burgos;21 años;Hombres;1 de enero de 2023;1.752
Total Nacional;09 Burgos;21 años;Mujeres;1 de enero de 2023;1.599
Total Nacional;09 Burgos;22 años;Hombres;1 de enero de 2023;1.825
Total Nacional;09 Burgos;22 años;Mujeres;1 de enero de 2023;1.618
Total Nacional;09 Burgos;23 años;Hombres;1 de enero de 2023;1.733
Total Nacional;09 Burgos;23 años;Mujeres;1 de enero de 2023;1.595
Total Nacional;09 Burgos;24 años;Hombres;1 de enero de 2023;1.682
