Total Nacional;Provincias;Edad simple;Sexo;Periodo;Total
Total Nacional;11 Cádiz;43 años;Hombres;1 de enero de 2018;10.642
Total Nacional;11 Cádiz;43 años;Mujeres;1 de enero de 2018;10.350
Total Nacional;11 Cádiz;44 años;Hombres;1 de enero de 2018;10.335
Total Nacional;11 Cádiz;44 años;Mujeres;1 de enero de 2018;10.167
Total Nacional;11 Cádiz;45 años;Hombres;1 de enero de 2018;10.467
Total Nacional;11 Cádiz;45 años;Mujeres;1 de enero de 2018;10.197
Total Nacional;11 Cádiz;46 años;Hombres;1 de enero de 2018;10.308
Total Nacional;11 Cádiz;46 años;Mujeres;1 de enero de 2018;9.808
Total Nacional;11 Cádiz;47 años;Hombres;1 de enero de 2018;10.419
Total Nacional;11 Cádiz;47 años;Mujeres;1 de enero de 2018;10.236
Total Nacional;11 Cádiz;48 años;Hombres;1 de enero de 2018;10.119
Total Nacional;11 Cádiz;48 años;Mujeres;1 de enero de 2018;10.051
Total Nacional;11 Cádiz;49 años;Hombres;1 de enero de 2018;10.032
Total Nacional;11 Cádiz;49 años;Mujeres;1 de enero de 2018;10.193
Total Nacional;11 Cádiz;50 años;Hombres;1 de enero de 2018;10.195
Total Nacional;11 Cádiz;50 años;Mujeres;1 de enero de 2018;10.247
Total Nacional;11 Cádiz;51 años;Hombres;1 de enero de 2018;9.894
Total Nacional;11 Cádiz;51 años;Mujeres;1 de enero de 2018;9.772
Total Nacional;11 Cádiz;52 años;Hombres;1 de enero de 2018;9.713
Total Nacional;11 Cádiz;52 años;Mujeres;1 de enero de 2018;9.820
Total Nacional;11 Cádiz;53 años;Hombres;1 de enero de 2018;9.963
Total Nacional;11 Cádiz;53 años;Mujeres;1 de enero de 2018;9.886
Total Nacional;11 Cádiz;54 años;Hombres;1 de enero de 2018;9.093
Total Nacional;11 Cádiz;54 años;Mujeres;1 de enero de 2018;9.328
Total Nacional;11 Cádiz;55 años;Hombres;1 de enero de 2018;8.725
Total Nacional;11 Cádiz;55 años;Mujeres;1 de enero de 2018;8.750
Total Nacional;11 Cádiz;56 años;Hombres;1 de enero de 2018;8.489
Total Nacional;11 Cádiz;56 años;Mujeres;1 de enero de 2018;8.668
Total Nacional;11 Cádiz;57 años;Hombres;1 de enero de 2018;8.691
Total Nacional;11 Cádiz;57 años;Mujeres;1 de enero de 2018;8.533
Total Nacional;11 Cádiz;58 años;Hombres;1 de enero de 2018;8.453
Total Nacional;11 Cádiz;58 años;Mujeres;1 de enero de 2018;8.627
Total Nacional;11 Cádiz;59 años;Hombres;1 de enero de 2018;8.173
Total Nacional;11 Cádiz;59 años;Mujeres;1 de enero de 2018;8.360
Total Nacional;11 Cádiz;60 años;Hombres;1 de enero de 2018;7.964
Total Nacional;11 Cádiz;60 años;Mujeres;1 de enero de 2018;8.366
Total Nacional;11 Cádiz;61 años;Hombres;1 de enero de 2018;7.028
Total Nacional;11 Cádiz;61 años;Mujeres;1 de enero de 2018;7.310
Total Nacional;11 Cádiz;62 años;Hombres;1 de enero de 2018;6.897
Total Nacional;11 Cádiz;62 años;Mujeres;1 de enero de 2018;7.242
Total Nacional;11 Cádiz;63 años;Hombres;1 de enero de 2018;6.376
Total Nacional;11 Cádiz;63 años;Mujeres;1 de enero de 2018;6.652
Total Nacional;11 Cádiz;64 años;Hombres;1 de enero de 2018;6.598
Total Nacional;11 Cádiz;64 años;Mujeres;1 de enero de 2018;6.838
Total Nacional;11 Cádiz;65 años;Hombres;1 de enero de 2018;6.502
Total Nacional;11 Cádiz;65 años;Mujeres;1 de enero de 2018;6.645
Total Nacional;11 Cádiz;66 años;Hombres;1 de enero de 2018;5.827
Total Nacional;11 Cádiz;66 años;Mujeres;1 de enero de 2018;6.250
Total Nacional;11 Cádiz;67 años;Hombres;1 de enero de 2018;5.308
Total Nacional;11 Cádiz;67 años;Mujeres;1 de enero de 2018;5.643
Total Nacional;11 Cádiz;68 años;Hombres;1 de enero de 2018;5.501
Total Nacional;11 Cádiz;68 años;Mujeres;1 de enero de 2018;5.970
Total Nacional;11 Cádiz;69 años;Hombres;1 de enero de 2018;5.890
Total Nacional;11 Cádiz;69 años;Mujeres;1 de enero de 2018;6.329
Total Nacional;11 Cádiz;70 años;Hombres;1 de enero de 2018;5.212
Total Nacional;11 Cádiz;70 años;Mujeres;1 de enero de 2018;5.573
Total Nacional;11 Cádiz;71 años;Hombres;1 de enero de 2018;4.833
Total Nacional;11 Cádiz;71 años;Mujeres;1 de enero de 2018;5.525
Total Nacional;11 Cádiz;72 años;Hombres;1 de enero de 2018;5.089
Total Nacional;11 Cádiz;72 años;Mujeres;1 de enero de 2018;5.676
Total Nacional;11 Cádiz;73 años;Hombres;1 de enero de 2018;4.490
Total Nacional;11 Cádiz;73 años;Mujeres;1 de enero de 2018;5.298
Total Nacional;11 Cádiz;74 años;Hombres;1 de enero de 2018;4.837
Total Nacional;11 Cádiz;74 años;Mujeres;1 de enero de 2018;5.496
Total Nacional;11 Cádiz;75 años;Hombres;1 de enero de 2018;3.538
Total Nacional;11 Cádiz;75 años;Mujeres;1 de enero de 2018;4.216
Total Nacional;11 Cádiz;76 años;Hombres;1 de enero de 2018;2.989
Total Nacional;11 Cádiz;76 años;Mujeres;1 de enero de 2018;3.816
Total Nacional;11 Cádiz;77 años;Hombres;1 de enero de 2018;3.707
Total Nacional;11 Cádiz;77 años;Mujeres;1 de enero de 2018;4.804
Total Nacional;11 Cádiz;78 años;Hombres;1 de enero de 2018;2.747
Total Nacional;11 Cádiz;78 años;Mujeres;1 de enero de 2018;3.823
Total Nacional;11 Cádiz;79 años;Hombres;1 de enero de 2018;2.539
Total Nacional;11 Cádiz;79 años;Mujeres;1 de enero de 2018;3.526
Total Nacional;11 Cádiz;80 años;Hombres;1 de enero de 2018;2.521
Total Nacional;11 Cádiz;80 años;Mujeres;1 de enero de 2018;3.606
Total Nacional;11 Cádiz;81 años;Hombres;1 de enero de 2018;2.474
Total Nacional;11 Cádiz;81 años;Mujeres;1 de enero de 2018;3.775
Total Nacional;11 Cádiz;82 años;Hombres;1 de enero de 2018;2.210
Total Nacional;11 Cádiz;82 años;Mujeres;1 de enero de 2018;3.524
Total Nacional;11 Cádiz;83 años;Hombres;1 de enero de 2018;2.111
Total Nacional;11 Cádiz;83 años;Mujeres;1 de enero de 2018;3.132
Total Nacional;11 Cádiz;84 años;Hombres;1 de enero de 2018;2.000
Total Nacional;11 Cádiz;84 años;Mujeres;1 de enero de 2018;3.048
Total Nacional;11 Cádiz;85 años;Hombres;1 de enero de 2018;1.720
Total Nacional;11 Cádiz;85 años;Mujeres;1 de enero de 2018;3.077
Total Nacional;11 Cádiz;86 años;Hombres;1 de enero de 2018;1.421
Total Nacional;11 Cádiz;86 años;Mujeres;1 de enero de 2018;2.481
Total Nacional;11 Cádiz;87 años;Hombres;1 de enero de 2018;1.140
Total Nacional;11 Cádiz;87 años;Mujeres;1 de enero de 2018;2.188
Total Nacional;11 Cádiz;88 años;Hombres;1 de enero de 2018;886
Total Nacional;11 Cádiz;88 años;Mujeres;1 de enero de 2018;1.822
Total Nacional;11 Cádiz;89 años;Hombres;1 de enero de 2018;726
Total Nacional;11 Cádiz;89 años;Mujeres;1 de enero de 2018;1.519
Total Nacional;11 Cádiz;90 años;Hombres;1 de enero de 2018;510
Total Nacional;11 Cádiz;90 años;Mujeres;1 de enero de 2018;1.181
Total Nacional;11 Cádiz;91 años;Hombres;1 de enero de 2018;436
Total Nacional;11 Cádiz;91 años;Mujeres;1 de enero de 2018;989
Total Nacional;11 Cádiz;92 años;Hombres;1 de enero de 2018;328
Total Nacional;11 Cádiz;92 años;Mujeres;1 de enero de 2018;731
Total Nacional;11 Cádiz;93 años;Hombres;1 de enero de 2018;222
Total Nacional;11 Cádiz;93 años;Mujeres;1 de enero de 2018;652
Total Nacional;11 Cádiz;94 años;Hombres;1 de enero de 2018;142
Total Nacional;11 Cádiz;94 años;Mujeres;1 de enero de 2018;460
Total Nacional;11 Cádiz;95 años;Hombres;1 de enero de 2018;116
Total Nacional;11 Cádiz;95 años;Mujeres;1 de enero de 2018;358
Total Nacional;11 Cádiz;96 años;Hombres;1 de enero de 2018;90
Total Nacional;11 Cádiz;96 años;Mujeres;1 de enero de 2018;230
Total Nacional;11 Cádiz;97 años;Hombres;1 de enero de 2018;48
Total Nacional;11 Cádiz;97 años;Mujeres;1 de enero de 2018;160
Total Nacional;11 Cádiz;98 años;Hombres;1 de enero de 2018;27
Total Nacional;11 Cádiz;98 años;Mujeres;1 de enero de 2018;87
Total Nacional;11 Cádiz;99 años;Hombres;1 de enero de 2018;27
Total Nacional;11 Cádiz;99 años;Mujeres;1 de enero de 2018;79
Total Nacional;11 Cádiz;100 y más años;Hombres;1 de enero de 2018;19
Total Nacional;11 Cádiz;100 y más años;Mujeres;1 de enero de 2018;86
Total Nacional;39 Cantabria;0 años;Hombres;1 de enero de 2018;2.115
Total Nacional;39 Cantabria;0 años;Mujeres;1 de enero de 2018;2.012
Total Nacional;39 Cantabria;1 año;Hombres;1 de enero de 2018;2.248
Total Nacional;39 Cantabria;1 año;Mujeres;1 de enero de 2018;2.083
Total Nacional;39 Cantabria;2 años;Hombres;1 de enero de 2018;2.227
Total Nacional;39 Cantabria;2 años;Mujeres;1 de enero de 2018;2.262
Total Nacional;39 Cantabria;3 años;Hombres;1 de enero de 2018;2.377
Total Nacional;39 Cantabria;3 años;Mujeres;1 de enero de 2018;2.246
Total Nacional;39 Cantabria;4 años;Hombres;1 de enero de 2018;2.529
Total Nacional;39 Cantabria;4 años;Mujeres;1 de enero de 2018;2.356
Total Nacional;39 Cantabria;5 años;Hombres;1 de enero de 2018;2.681
Total Nacional;39 Cantabria;5 años;Mujeres;1 de enero de 2018;2.466
Total Nacional;39 Cantabria;6 años;Hombres;1 de enero de 2018;2.856
Total Nacional;39 Cantabria;6 años;Mujeres;1 de enero de 2018;2.574
Total Nacional;39 Cantabria;7 años;Hombres;1 de enero de 2018;2.883
Total Nacional;39 Cantabria;7 años;Mujeres;1 de enero de 2018;2.699
Total Nacional;39 Cantabria;8 años;Hombres;1 de enero de 2018;2.979
Total Nacional;39 Cantabria;8 años;Mujeres;1 de enero de 2018;2.756
Total Nacional;39 Cantabria;9 años;Hombres;1 de enero de 2018;3.062
Total Nacional;39 Cantabria;9 años;Mujeres;1 de enero de 2018;2.911
Total Nacional;39 Cantabria;10 años;Hombres;1 de enero de 2018;2.859
Total Nacional;39 Cantabria;10 años;Mujeres;1 de enero de 2018;2.728
Total Nacional;39 Cantabria;11 años;Hombres;1 de enero de 2018;2.909
Total Nacional;39 Cantabria;11 años;Mujeres;1 de enero de 2018;2.670
Total Nacional;39 Cantabria;12 años;Hombres;1 de enero de 2018;2.901
Total Nacional;39 Cantabria;12 años;Mujeres;1 de enero de 2018;2.803
Total Nacional;39 Cantabria;13 años;Hombres;1 de enero de 2018;2.799
Total Nacional;39 Cantabria;13 años;Mujeres;1 de enero de 2018;2.737
Total Nacional;39 Cantabria;14 años;Hombres;1 de enero de 2018;2.778
Total Nacional;39 Cantabria;14 años;Mujeres;1 de enero de 2018;2.641
Total Nacional;39 Cantabria;15 años;Hombres;1 de enero de 2018;2.658
Total Nacional;39 Cantabria;15 años;Mujeres;1 de enero de 2018;2.531
Total Nacional;39 Cantabria;16 años;Hombres;1 de enero de 2018;2.532
Total Nacional;39 Cantabria;16 años;Mujeres;1 de enero de 2018;2.455
Total Nacional;39 Cantabria;17 años;Hombres;1 de enero de 2018;2.612
Total Nacional;39 Cantabria;17 años;Mujeres;1 de enero de 2018;2.528
Total Nacional;39 Cantabria;18 años;Hombres;1 de enero de 2018;2.482
Total Nacional;39 Cantabria;18 años;Mujeres;1 de enero de 2018;2.387
Total Nacional;39 Cantabria;19 años;Hombres;1 de enero de 2018;2.408
Total Nacional;39 Cantabria;19 años;Mujeres;1 de enero de 2018;2.255
Total Nacional;39 Cantabria;20 años;Hombres;1 de enero de 2018;2.518
Total Nacional;39 Cantabria;20 años;Mujeres;1 de enero de 2018;2.269
Total Nacional;39 Cantabria;21 años;Hombres;1 de enero de 2018;2.478
Total Nacional;39 Cantabria;21 años;Mujeres;1 de enero de 2018;2.284
Total Nacional;39 Cantabria;22 años;Hombres;1 de enero de 2018;2.388
Total Nacional;39 Cantabria;22 años;Mujeres;1 de enero de 2018;2.299
Total Nacional;39 Cantabria;23 años;Hombres;1 de enero de 2018;2.407
Total Nacional;39 Cantabria;23 años;Mujeres;1 de enero de 2018;2.252
Total Nacional;39 Cantabria;24 años;Hombres;1 de enero de 2018;2.538
Total Nacional;39 Cantabria;24 años;Mujeres;1 de enero de 2018;2.392
Total Nacional;39 Cantabria;25 años;Hombres;1 de enero de 2018;2.734
Total Nacional;39 Cantabria;25 años;Mujeres;1 de enero de 2018;2.459
Total Nacional;39 Cantabria;26 años;Hombres;1 de enero de 2018;2.630
Total Nacional;39 Cantabria;26 años;Mujeres;1 de enero de 2018;2.540
Total Nacional;39 Cantabria;27 años;Hombres;1 de enero de 2018;2.719
Total Nacional;39 Cantabria;27 años;Mujeres;1 de enero de 2018;2.635
Total Nacional;39 Cantabria;28 años;Hombres;1 de enero de 2018;2.688
Total Nacional;39 Cantabria;28 años;Mujeres;1 de enero de 2018;2.688
Total Nacional;39 Cantabria;29 años;Hombres;1 de enero de 2018;2.838
Total Nacional;39 Cantabria;29 años;Mujeres;1 de enero de 2018;2.926
Total Nacional;39 Cantabria;30 años;Hombres;1 de enero de 2018;3.001
Total Nacional;39 Cantabria;30 años;Mujeres;1 de enero de 2018;2.933
Total Nacional;39 Cantabria;31 años;Hombres;1 de enero de 2018;3.138
Total Nacional;39 Cantabria;31 años;Mujeres;1 de enero de 2018;3.060
Total Nacional;39 Cantabria;32 años;Hombres;1 de enero de 2018;3.292
Total Nacional;39 Cantabria;32 años;Mujeres;1 de enero de 2018;3.278
Total Nacional;39 Cantabria;33 años;Hombres;1 de enero de 2018;3.478
Total Nacional;39 Cantabria;33 años;Mujeres;1 de enero de 2018;3.483
Total Nacional;39 Cantabria;34 años;Hombres;1 de enero de 2018;3.640
Total Nacional;39 Cantabria;34 años;Mujeres;1 de enero de 2018;3.676
Total Nacional;39 Cantabria;35 años;Hombres;1 de enero de 2018;3.927
Total Nacional;39 Cantabria;35 años;Mujeres;1 de enero de 2018;3.875
Total Nacional;39 Cantabria;36 años;Hombres;1 de enero de 2018;4.270
Total Nacional;39 Cantabria;36 años;Mujeres;1 de enero de 2018;4.193
Total Nacional;39 Cantabria;37 años;Hombres;1 de enero de 2018;4.555
Total Nacional;39 Cantabria;37 años;Mujeres;1 de enero de 2018;4.494
Total Nacional;39 Cantabria;38 años;Hombres;1 de enero de 2018;4.702
Total Nacional;39 Cantabria;38 años;Mujeres;1 de enero de 2018;4.646
Total Nacional;39 Cantabria;39 años;Hombres;1 de enero de 2018;4.977
Total Nacional;39 Cantabria;39 años;Mujeres;1 de enero de 2018;4.881
Total Nacional;39 Cantabria;40 años;Hombres;1 de enero de 2018;5.015
Total Nacional;39 Cantabria;40 años;Mujeres;1 de enero de 2018;4.970
Total Nacional;39 Cantabria;41 años;Hombres;1 de enero de 2018;5.107
Total Nacional;39 Cantabria;41 años;Mujeres;1 de enero de 2018;5.148
Total Nacional;39 Cantabria;42 años;Hombres;1 de enero de 2018;5.147
Total Nacional;39 Cantabria;42 años;Mujeres;1 de enero de 2018;5.014
Total Nacional;39 Cantabria;43 años;Hombres;1 de enero de 2018;4.985
Total Nacional;39 Cantabria;43 años;Mujeres;1 de enero de 2018;4.738
Total Nacional;39 Cantabria;44 años;Hombres;1 de enero de 2018;4.808
Total Nacional;39 Cantabria;44 años;Mujeres;1 de enero de 2018;4.780
Total Nacional;39 Cantabria;45 años;Hombres;1 de enero de 2018;4.775
Total Nacional;39 Cantabria;45 años;Mujeres;1 de enero de 2018;4.875
Total Nacional;39 Cantabria;46 años;Hombres;1 de enero de 2018;4.617
Total Nacional;39 Cantabria;46 años;Mujeres;1 de enero de 2018;4.606
Total Nacional;39 Cantabria;47 años;Hombres;1 de enero de 2018;4.819
Total Nacional;39 Cantabria;47 años;Mujeres;1 de enero de 2018;4.784
Total Nacional;39 Cantabria;48 años;Hombres;1 de enero de 2018;4.627
Total Nacional;39 Cantabria;48 años;Mujeres;1 de enero de 2018;4.517
Total Nacional;39 Cantabria;49 años;Hombres;1 de enero de 2018;4.666
Total Nacional;39 Cantabria;49 años;Mujeres;1 de enero de 2018;4.527
Total Nacional;39 Cantabria;50 años;Hombres;1 de enero de 2018;4.663
Total Nacional;39 Cantabria;50 años;Mujeres;1 de enero de 2018;4.628
Total Nacional;39 Cantabria;51 años;Hombres;1 de enero de 2018;4.561
Total Nacional;39 Cantabria;51 años;Mujeres;1 de enero de 2018;4.664
Total Nacional;39 Cantabria;52 años;Hombres;1 de enero de 2018;4.537
Total Nacional;39 Cantabria;52 años;Mujeres;1 de enero de 2018;4.647
Total Nacional;39 Cantabria;53 años;Hombres;1 de enero de 2018;4.439
Total Nacional;39 Cantabria;53 años;Mujeres;1 de enero de 2018;4.451
Total Nacional;39 Cantabria;54 años;Hombres;1 de enero de 2018;4.364
Total Nacional;39 Cantabria;54 años;Mujeres;1 de enero de 2018;4.577
Total Nacional;39 Cantabria;55 años;Hombres;1 de enero de 2018;4.338
Total Nacional;39 Cantabria;55 años;Mujeres;1 de enero de 2018;4.407
Total Nacional;39 Cantabria;56 años;Hombres;1 de enero de 2018;4.338
Total Nacional;39 Cantabria;56 años;Mujeres;1 de enero de 2018;4.435
Total Nacional;39 Cantabria;57 años;Hombres;1 de enero de 2018;4.334
Total Nacional;39 Cantabria;57 años;Mujeres;1 de enero de 2018;4.511
Total Nacional;39 Cantabria;58 años;Hombres;1 de enero de 2018;4.293
Total Nacional;39 Cantabria;58 años;Mujeres;1 de enero de 2018;4.650
Total Nacional;39 Cantabria;59 años;Hombres;1 de enero de 2018;4.376
Total Nacional;39 Cantabria;59 años;Mujeres;1 de enero de 2018;4.423
Total Nacional;39 Cantabria;60 años;Hombres;1 de enero de 2018;4.297
Total Nacional;39 Cantabria;60 años;Mujeres;1 de enero de 2018;4.505
Total Nacional;39 Cantabria;61 años;Hombres;1 de enero de 2018;3.999
Total Nacional;39 Cantabria;61 años;Mujeres;1 de enero de 2018;4.035
Total Nacional;39 Cantabria;62 años;Hombres;1 de enero de 2018;3.820
Total Nacional;39 Cantabria;62 años;Mujeres;1 de enero de 2018;3.949
Total Nacional;39 Cantabria;63 años;Hombres;1 de enero de 2018;3.533
Total Nacional;39 Cantabria;63 años;Mujeres;1 de enero de 2018;3.905
Total Nacional;39 Cantabria;64 años;Hombres;1 de enero de 2018;3.512
Total Nacional;39 Cantabria;64 años;Mujeres;1 de enero de 2018;3.912
Total Nacional;39 Cantabria;65 años;Hombres;1 de enero de 2018;3.529
Total Nacional;39 Cantabria;65 años;Mujeres;1 de enero de 2018;3.745
Total Nacional;39 Cantabria;66 años;Hombres;1 de enero de 2018;3.313
Total Nacional;39 Cantabria;66 años;Mujeres;1 de enero de 2018;3.531
Total Nacional;39 Cantabria;67 años;Hombres;1 de enero de 2018;3.297
Total Nacional;39 Cantabria;67 años;Mujeres;1 de enero de 2018;3.521
Total Nacional;39 Cantabria;68 años;Hombres;1 de enero de 2018;3.196
Total Nacional;39 Cantabria;68 años;Mujeres;1 de enero de 2018;3.606
Total Nacional;39 Cantabria;69 años;Hombres;1 de enero de 2018;3.273
Total Nacional;39 Cantabria;69 años;Mujeres;1 de enero de 2018;3.633
Total Nacional;39 Cantabria;70 años;Hombres;1 de enero de 2018;2.990
Total Nacional;39 Cantabria;70 años;Mujeres;1 de enero de 2018;3.292
Total Nacional;39 Cantabria;71 años;Hombres;1 de enero de 2018;2.793
Total Nacional;39 Cantabria;71 años;Mujeres;1 de enero de 2018;3.115
Total Nacional;39 Cantabria;72 años;Hombres;1 de enero de 2018;2.544
Total Nacional;39 Cantabria;72 años;Mujeres;1 de enero de 2018;3.062
Total Nacional;39 Cantabria;73 años;Hombres;1 de enero de 2018;2.429
Total Nacional;39 Cantabria;73 años;Mujeres;1 de enero de 2018;2.896
Total Nacional;39 Cantabria;74 años;Hombres;1 de enero de 2018;2.326
Total Nacional;39 Cantabria;74 años;Mujeres;1 de enero de 2018;2.720
Total Nacional;39 Cantabria;75 años;Hombres;1 de enero de 2018;2.011
Total Nacional;39 Cantabria;75 años;Mujeres;1 de enero de 2018;2.474
Total Nacional;39 Cantabria;76 años;Hombres;1 de enero de 2018;1.822
Total Nacional;39 Cantabria;76 años;Mujeres;1 de enero de 2018;2.292
Total Nacional;39 Cantabria;77 años;Hombres;1 de enero de 2018;1.900
Total Nacional;39 Cantabria;77 años;Mujeres;1 de enero de 2018;2.449
Total Nacional;39 Cantabria;78 años;Hombres;1 de enero de 2018;1.270
Total Nacional;39 Cantabria;78 años;Mujeres;1 de enero de 2018;1.798
Total Nacional;39 Cantabria;79 años;Hombres;1 de enero de 2018;1.575
Total Nacional;39 Cantabria;79 años;Mujeres;1 de enero de 2018;2.029
Total Nacional;39 Cantabria;80 años;Hombres;1 de enero de 2018;1.564
Total Nacional;39 Cantabria;80 años;Mujeres;1 de enero de 2018;2.309
Total Nacional;39 Cantabria;81 años;Hombres;1 de enero de 2018;1.701
Total Nacional;39 Cantabria;81 años;Mujeres;1 de enero de 2018;2.514
Total Nacional;39 Cantabria;82 años;Hombres;1 de enero de 2018;1.612
Total Nacional;39 Cantabria;82 años;Mujeres;1 de enero de 2018;2.371
Total Nacional;39 Cantabria;83 años;Hombres;1 de enero de 2018;1.556
Total Nacional;39 Cantabria;83 años;Mujeres;1 de enero de 2018;2.374
Total Nacional;39 Cantabria;84 años;Hombres;1 de enero de 2018;1.390
Total Nacional;39 Cantabria;84 años;Mujeres;1 de enero de 2018;2.330
Total Nacional;39 Cantabria;85 años;Hombres;1 de enero de 2018;1.274
Total Nacional;39 Cantabria;85 años;Mujeres;1 de enero de 2018;2.287
Total Nacional;39 Cantabria;86 años;Hombres;1 de enero de 2018;1.139
Total Nacional;39 Cantabria;86 años;Mujeres;1 de enero de 2018;1.992
Total Nacional;39 Cantabria;87 años;Hombres;1 de enero de 2018;1.026
Total Nacional;39 Cantabria;87 años;Mujeres;1 de enero de 2018;1.914
Total Nacional;39 Cantabria;88 años;Hombres;1 de enero de 2018;823
Total Nacional;39 Cantabria;88 años;Mujeres;1 de enero de 2018;1.699
Total Nacional;39 Cantabria;89 años;Hombres;1 de enero de 2018;700
Total Nacional;39 Cantabria;89 años;Mujeres;1 de enero de 2018;1.539
Total Nacional;39 Cantabria;90 años;Hombres;1 de enero de 2018;553
Total Nacional;39 Cantabria;90 años;Mujeres;1 de enero de 2018;1.253
Total Nacional;39 Cantabria;91 años;Hombres;1 de enero de 2018;463
Total Nacional;39 Cantabria;91 años;Mujeres;1 de enero de 2018;1.086
Total Nacional;39 Cantabria;92 años;Hombres;1 de enero de 2018;321
Total Nacional;39 Cantabria;92 años;Mujeres;1 de enero de 2018;919
Total Nacional;39 Cantabria;93 años;Hombres;1 de enero de 2018;230
Total Nacional;39 Cantabria;93 años;Mujeres;1 de enero de 2018;764
Total Nacional;39 Cantabria;94 años;Hombres;1 de enero de 2018;198
Total Nacional;39 Cantabria;94 años;Mujeres;1 de enero de 2018;582
Total Nacional;39 Cantabria;95 años;Hombres;1 de enero de 2018;125
Total Nacional;39 Cantabria;95 años;Mujeres;1 de enero de 2018;422
Total Nacional;39 Cantabria;96 años;Hombres;1 de enero de 2018;101
Total Nacional;39 Cantabria;96 años;Mujeres;1 de enero de 2018;322
Total Nacional;39 Cantabria;97 años;Hombres;1 de enero de 2018;55
Total Nacional;39 Cantabria;97 años;Mujeres;1 de enero de 2018;231
Total Nacional;39 Cantabria;98 años;Hombres;1 de enero de 2018;45
Total Nacional;39 Cantabria;98 años;Mujeres;1 de enero de 2018;151
Total Nacional;39 Cantabria;99 años;Hombres;1 de enero de 2018;34
Total Nacional;39 Cantabria;99 años;Mujeres;1 de enero de 2018;118
Total Nacional;39 Cantabria;100 y más años;Hombres;1 de enero de 2018;30
Total Nacional;39 Cantabria;100 y más años;Mujeres;1 de enero de 2018;181
Total Nacional;12 Castellón/Castelló;0 años;Hombres;1 de enero de 2018;2.528
Total Nacional;12 Castellón/Castelló;0 años;Mujeres;1 de enero de 2018;2.266
Total Nacional;12 Castellón/Castelló;1 año;Hombres;1 de enero de 2018;2.624
Total Nacional;12 Castellón/Castelló;1 año;Mujeres;1 de enero de 2018;2.563
Total Nacional;12 Castellón/Castelló;2 años;Hombres;1 de enero de 2018;2.707
Total Nacional;12 Castellón/Castelló;2 años;Mujeres;1 de enero de 2018;2.540
Total Nacional;12 Castellón/Castelló;3 años;Hombres;1 de enero de 2018;2.825
Total Nacional;12 Castellón/Castelló;3 años;Mujeres;1 de enero de 2018;2.596
Total Nacional;12 Castellón/Castelló;4 años;Hombres;1 de enero de 2018;2.859
Total Nacional;12 Castellón/Castelló;4 años;Mujeres;1 de enero de 2018;2.720
Total Nacional;12 Castellón/Castelló;5 años;Hombres;1 de enero de 2018;2.937
Total Nacional;12 Castellón/Castelló;5 años;Mujeres;1 de enero de 2018;2.825
Total Nacional;12 Castellón/Castelló;6 años;Hombres;1 de enero de 2018;3.175
Total Nacional;12 Castellón/Castelló;6 años;Mujeres;1 de enero de 2018;2.848
Total Nacional;12 Castellón/Castelló;7 años;Hombres;1 de enero de 2018;3.077
Total Nacional;12 Castellón/Castelló;7 años;Mujeres;1 de enero de 2018;2.933
Total Nacional;12 Castellón/Castelló;8 años;Hombres;1 de enero de 2018;3.228
Total Nacional;12 Castellón/Castelló;8 años;Mujeres;1 de enero de 2018;3.021
Total Nacional;12 Castellón/Castelló;9 años;Hombres;1 de enero de 2018;3.526
Total Nacional;12 Castellón/Castelló;9 años;Mujeres;1 de enero de 2018;3.164
Total Nacional;12 Castellón/Castelló;10 años;Hombres;1 de enero de 2018;3.264
Total Nacional;12 Castellón/Castelló;10 años;Mujeres;1 de enero de 2018;3.018
Total Nacional;12 Castellón/Castelló;11 años;Hombres;1 de enero de 2018;3.300
Total Nacional;12 Castellón/Castelló;11 años;Mujeres;1 de enero de 2018;3.208
Total Nacional;12 Castellón/Castelló;12 años;Hombres;1 de enero de 2018;3.096
Total Nacional;12 Castellón/Castelló;12 años;Mujeres;1 de enero de 2018;2.951
Total Nacional;12 Castellón/Castelló;13 años;Hombres;1 de enero de 2018;3.046
Total Nacional;12 Castellón/Castelló;13 años;Mujeres;1 de enero de 2018;2.893
Total Nacional;12 Castellón/Castelló;14 años;Hombres;1 de enero de 2018;3.047
Total Nacional;12 Castellón/Castelló;14 años;Mujeres;1 de enero de 2018;2.889
Total Nacional;12 Castellón/Castelló;15 años;Hombres;1 de enero de 2018;3.017
Total Nacional;12 Castellón/Castelló;15 años;Mujeres;1 de enero de 2018;2.871
Total Nacional;12 Castellón/Castelló;16 años;Hombres;1 de enero de 2018;2.857
Total Nacional;12 Castellón/Castelló;16 años;Mujeres;1 de enero de 2018;2.811
Total Nacional;12 Castellón/Castelló;17 años;Hombres;1 de enero de 2018;2.835
Total Nacional;12 Castellón/Castelló;17 años;Mujeres;1 de enero de 2018;2.792
Total Nacional;12 Castellón/Castelló;18 años;Hombres;1 de enero de 2018;2.839
Total Nacional;12 Castellón/Castelló;18 años;Mujeres;1 de enero de 2018;2.748
Total Nacional;12 Castellón/Castelló;19 años;Hombres;1 de enero de 2018;2.846
Total Nacional;12 Castellón/Castelló;19 años;Mujeres;1 de enero de 2018;2.684
Total Nacional;12 Castellón/Castelló;20 años;Hombres;1 de enero de 2018;2.864
Total Nacional;12 Castellón/Castelló;20 años;Mujeres;1 de enero de 2018;2.655
